Survey_ID,Username,iNat_ID,Year,Month,Park,Latitude,Longitude,Transect,Start_Time,Confidence,Species,Count_,FID
bw_2023_1_313,,12500,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG4,10:44:00,,Group Unidentified,9,12866
bw_2023_1_317,,12501,2023,6,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP2,10:00:00,,Group Unidentified,1,12867
bw_2023_1_331,,12502,2023,6,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,12:43:00,,Group Unidentified,1,12868
bw_2022_1_65,,122,2022,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,12:08:00,,Black Veined Tiger,2,522
bw_2022_1_170,,123,2022,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,09:25:00,,Black Veined Tiger,2,523
bw_2019_1_44,,1218,2019,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,10:40:00,4.0,Chocolate Pansy,4,1112
bw_2019_1_47,,1219,2019,5,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP1,14:03:00,3.0,Chocolate Pansy,3,1113
bw_2019_1_49,,1220,2019,5,"Ridge View Residential College (NUS), Singapore",1.2982598543167139,103.77616882324219,RVRC2,11:16:00,4.0,Chocolate Pansy,8,1114
bw_2019_1_5,,1221,2019,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP2,14:40:00,2.0,Chocolate Pansy,6,1115
bw_2019_1_50,,1222,2019,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,12:32:00,4.0,Chocolate Pansy,2,1116
bw_2019_1_59,,1223,2019,5,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP1,10:31:00,4.0,Chocolate Pansy,1,1117
bw_2019_1_60,,1224,2019,5,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP2,11:03:00,4.0,Chocolate Pansy,2,1118
bw_2019_1_61,,1225,2019,5,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP1,11:54:00,4.0,Chocolate Pansy,2,1119
bw_2019_1_63,,1226,2019,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP2,12:30:00,4.0,Chocolate Pansy,3,1120
bw_2019_1_64,,1227,2019,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,10:45:00,4.0,Chocolate Pansy,6,1121
bw_2019_1_65,,1228,2019,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,10:54:00,5.0,Chocolate Pansy,1,1122
bw_2019_1_67,,1229,2019,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP4,10:00:00,4.0,Chocolate Pansy,1,1123
bw_2019_1_68,,1230,2019,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP1,14:00:00,4.0,Chocolate Pansy,1,1124
bw_2019_1_7,,1231,2019,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP1,13:40:00,2.0,Chocolate Pansy,2,1125
bw_2019_1_71,,1232,2019,5,"Kranji Coastal Nature Park, Singapore",1.442604660987839,103.73515319824219,SBWR3,09:45:00,4.0,Chocolate Pansy,2,1126
bw_2019_1_72,,1233,2019,5,"Sungei Buloh Wetland Reserve, Singapore",1.4464304447174117,103.72340393066406,SBWR2,12:02:00,4.0,Chocolate Pansy,1,1127
bw_2019_1_75,,1234,2019,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP2,10:52:00,4.0,Chocolate Pansy,5,1128
bw_2019_1_76,,1235,2019,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP3,10:32:00,4.0,Chocolate Pansy,4,1129
bw_2019_2_67,,12202,2019,9,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS3,11:30:00,4.0,Group Unidentified,1,12021
bw_2019_2_69,,12203,2019,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,10:40:00,4.0,Group Unidentified,1,12022
bw_2019_2_7,,12204,2019,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:52:00,4.0,Group Unidentified,3,12023
bw_2019_2_73,,12205,2019,9,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP3,14:15:00,4.0,Group Unidentified,2,12024
bw_2019_2_74,,12206,2019,9,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM2,11:50:00,3.0,Group Unidentified,1,12025
bw_2019_2_75,,12207,2019,9,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP2,11:13:00,4.0,Group Unidentified,2,12026
bw_2019_2_78,,12208,2019,9,"Kranji Coastal Nature Park, Singapore",1.442604660987839,103.73515319824219,SBWR3,11:45:00,2.0,Group Unidentified,1,12027
bw_2019_2_8,,12209,2019,9,"Ang Mo Kio Town Garden East, Singapore",1.3709168434143124,103.85012054443361,ATGE1,13:30:00,4.0,Group Unidentified,5,12028
bw_2019_2_82,,12210,2019,9,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,10:17:00,4.0,Group Unidentified,1,12029
bw_2019_2_84,,12211,2019,9,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,10:09:00,3.0,Group Unidentified,1,12030
bw_2019_2_88,,12212,2019,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:44:00,4.0,Group Unidentified,1,12031
bw_2019_2_89,,12213,2019,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,11:16:00,4.0,Group Unidentified,1,12032
bw_2019_2_90,,12214,2019,9,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE4,10:40:00,4.0,Group Unidentified,1,12033
bw_2019_2_91,,12215,2019,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,10:10:00,4.0,Group Unidentified,1,12034
bw_2021_1_108,,12216,2021,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS3,14:15:00,4.0,Group Unidentified,2,12035
bw_2021_1_11,,12217,2021,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW2,11:11:00,4.0,Group Unidentified,1,12036
bw_2021_1_116,,12218,2021,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,10:00:00,4.0,Group Unidentified,4,12037
bw_2021_1_120,,12219,2021,5,"Alexandra Hospital, Singapore",1.2865881919860827,103.80127716064453,AH1,11:50:00,4.0,Group Unidentified,2,12038
bw_2021_1_123,,12220,2021,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:47:00,4.0,Group Unidentified,1,12039
bw_2021_1_124,,12221,2021,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,11:19:00,4.0,Group Unidentified,3,12040
bw_2021_1_125,,12222,2021,5,"Alexandra Hospital, Singapore",1.2865881919860827,103.80127716064453,AH1,09:45:00,4.0,Group Unidentified,2,12041
bw_2021_1_133,,12223,2021,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,11:23:00,4.0,Group Unidentified,1,12042
bw_2021_1_134,,12224,2021,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG1,11:00:00,4.0,Group Unidentified,1,12043
bw_2021_1_150,,12225,2021,5,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,12:03:00,4.0,Group Unidentified,1,12044
bw_2021_1_151,,12226,2021,5,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM2,11:14:00,3.0,Group Unidentified,5,12046
bw_2021_1_152,,12227,2021,5,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,09:45:00,4.0,Group Unidentified,5,12047
bw_2021_1_153,,12228,2021,5,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM2,10:20:00,4.0,Group Unidentified,10,12048
bw_2021_1_157,,12229,2021,5,"Labrador Nature Reserve, Singapore",1.2665094137191715,103.80206298828125,LNR1,10:30:00,4.0,Group Unidentified,3,12049
bw_2021_1_160,,12230,2021,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,12:00:00,3.0,Group Unidentified,2,12050
bw_2021_1_161,,12231,2021,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW2,14:50:00,2.0,Group Unidentified,1,12051
bw_2021_1_168,,12232,2021,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP1,11:27:00,3.0,Group Unidentified,1,12052
bw_2021_1_169,,12233,2021,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,10:03:00,3.0,Group Unidentified,33,12053
bw_2021_1_173,,12234,2021,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,12:46:00,5.0,Group Unidentified,1,12054
bw_2021_1_179,,12235,2021,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,11:10:00,3.0,Group Unidentified,2,12055
bw_2021_1_18,,12236,2021,5,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,12:30:00,4.0,Group Unidentified,2,12056
bw_2021_1_181,,12237,2021,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,12:55:00,3.0,Group Unidentified,1,12057
bw_2021_1_184,,12238,2021,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,12:15:00,4.0,Group Unidentified,3,12058
bw_2021_1_195,,12239,2021,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,11:00:00,4.0,Group Unidentified,3,12059
bw_2021_1_2,,12240,2021,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP3,11:30:00,5.0,Group Unidentified,1,12060
bw_2021_1_21,,12241,2021,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,13:50:00,5.0,Group Unidentified,1,12061
bw_2021_1_211,,12242,2021,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,11:53:00,1.0,Group Unidentified,6,12062
bw_2021_1_212,,12243,2021,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,11:17:00,2.0,Group Unidentified,1,12063
bw_2021_1_215,,12244,2021,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP2,10:37:00,4.0,Group Unidentified,2,12064
bw_2021_1_216,,12245,2021,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP1,10:07:00,4.0,Group Unidentified,1,12065
bw_2021_1_219,,12246,2021,5,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP2,10:50:00,3.0,Group Unidentified,1,12066
bw_2021_1_226,,12247,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG4,11:00:00,4.0,Group Unidentified,1,12067
bw_2021_1_232,,12248,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,12:50:00,3.0,Group Unidentified,1,12068
bw_2021_1_233,,12249,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG6,11:55:00,3.0,Group Unidentified,1,12069
bw_2021_1_234,,12250,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG5,11:07:00,3.0,Group Unidentified,3,12070
bw_2021_1_235,,12251,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,10:37:00,3.0,Group Unidentified,4,12071
bw_2021_1_236,,12252,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,11:41:00,4.0,Group Unidentified,3,12072
bw_2021_1_237,,12253,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG5,11:12:00,4.0,Group Unidentified,1,12073
bw_2021_1_238,,12254,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG6,10:20:00,4.0,Group Unidentified,6,12074
bw_2021_1_24,,12255,2021,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,11:11:00,4.0,Group Unidentified,2,12075
bw_2021_1_242,,12256,2021,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG6,11:14:00,4.0,Group Unidentified,1,12076
bw_2021_1_247,,12257,2021,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,12:20:00,2.0,Group Unidentified,1,12077
bw_2021_1_248,,12258,2021,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,11:20:00,4.0,Group Unidentified,5,12078
bw_2021_1_25,,12259,2021,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,12:47:00,4.0,Group Unidentified,1,12079
bw_2021_1_250,,12260,2021,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP1,13:48:00,4.0,Group Unidentified,2,12080
bw_2021_1_251,,12261,2021,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,13:14:00,4.0,Group Unidentified,1,12081
bw_2021_1_252,,12262,2021,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,12:54:00,4.0,Group Unidentified,1,12082
bw_2021_1_253,,12263,2021,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP1,12:26:00,4.0,Group Unidentified,2,12083
bw_2021_1_269,,12264,2021,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP2,09:01:00,4.0,Group Unidentified,1,12084
bw_2021_1_270,,12265,2021,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP3,09:29:00,4.0,Group Unidentified,1,12085
bw_2021_1_272,,12266,2021,5,"Upper Seletar Reservoir Park, Singapore",1.399853110313423,103.8069381713867,USRP2,09:39:00,4.0,Group Unidentified,1,12086
bw_2021_1_273,,12267,2021,5,"West Coast Park, Singapore",1.2913602590560944,103.76665496826172,WCP2,10:20:00,4.0,Group Unidentified,1,12087
bw_2021_1_274,,12268,2021,5,"West Coast Park, Singapore",1.2913602590560944,103.76665496826172,WCP2,14:05:00,5.0,Group Unidentified,1,12088
bw_2021_1_275,,12269,2021,5,"West Coast Park, Singapore",1.2913602590560944,103.76665496826172,WCP1,14:27:00,5.0,Group Unidentified,1,12089
bw_2021_1_276,,12270,2021,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,12:02:00,4.0,Group Unidentified,13,12090
bw_2021_1_277,,12271,2021,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP1,11:35:00,4.0,Group Unidentified,7,12091
bw_2021_1_278,,12272,2021,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,10:53:00,3.0,Group Unidentified,6,12092
bw_2021_1_279,,12273,2021,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP1,10:21:00,3.0,Group Unidentified,6,12093
bw_2021_1_291,,12274,2021,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP1,11:18:00,3.0,Group Unidentified,8,12094
bw_2021_1_30,,12275,2021,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:05:00,4.0,Group Unidentified,3,12095
bw_2021_1_31,,12276,2021,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,09:33:00,4.0,Group Unidentified,8,12096
bw_2021_1_4,,12277,2021,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP3,14:50:00,4.0,Group Unidentified,3,12097
bw_2021_1_45,,12278,2021,5,"Changi Beach Park, Singapore",1.391286253929136,103.99054718017578,CBP2,12:37:00,3.0,Group Unidentified,1,12098
bw_2021_1_5,,12279,2021,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP2,14:23:00,4.0,Group Unidentified,1,12099
bw_2021_1_54,,12280,2021,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP2,11:00:00,4.0,Group Unidentified,2,12100
bw_2021_1_66,,12281,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI4,11:15:00,3.0,Group Unidentified,1,12101
bw_2021_1_67,,12282,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI4,11:43:00,3.0,Group Unidentified,2,12102
bw_2021_1_69,,12283,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI2,11:33:00,5.0,Group Unidentified,1,12103
bw_2021_1_70,,12284,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI1,11:07:00,5.0,Group Unidentified,4,12104
bw_2021_1_71,,12285,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI2,13:42:00,3.0,Group Unidentified,1,12105
bw_2021_1_72,,12286,2021,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI1,13:10:00,4.0,Group Unidentified,1,12106
bw_2021_1_75,,12287,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,14:24:00,4.0,Group Unidentified,1,12107
bw_2021_1_78,,12288,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,10:20:00,5.0,Group Unidentified,1,12108
bw_2021_1_79,,12289,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP3,12:05:00,5.0,Group Unidentified,10,12109
bw_2021_1_80,,12290,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,12:32:00,5.0,Group Unidentified,3,12110
bw_2021_1_81,,12291,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP3,10:50:00,4.0,Group Unidentified,2,12111
bw_2021_1_83,,12292,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,12:15:00,4.0,Group Unidentified,3,12112
bw_2021_1_84,,12293,2021,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,10:46:00,4.0,Group Unidentified,1,12113
bw_2021_1_86,,12294,2021,5,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP3,10:54:00,4.0,Group Unidentified,3,12114
bw_2021_1_99,,12295,2021,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:25:00,4.0,Group Unidentified,1,12115
bw_2021_2_1,,12296,2021,9,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP1,14:05:00,4.0,Group Unidentified,1,12116
bw_2021_2_10,,12297,2021,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,13:07:00,3.0,Group Unidentified,5,12117
bw_2021_2_100,,12298,2021,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG2,10:45:00,4.0,Group Unidentified,3,12118
bw_2021_2_107,,12299,2021,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG5,11:55:00,5.0,Group Unidentified,2,12119
bw_2021_2_108,,12300,2021,9,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP3,13:00:00,4.0,Group Unidentified,3,12120
bw_2021_2_111,,12301,2021,9,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM2,09:33:00,4.0,Group Unidentified,2,12121
bw_2021_2_114,,12302,2021,9,"Labrador Nature Reserve, Singapore",1.2665094137191715,103.80206298828125,LNR1,10:10:00,4.0,Group Unidentified,2,12130
bw_2021_2_125,,12303,2021,9,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,09:40:00,4.0,Group Unidentified,3,12137
bw_2021_2_127,,12304,2021,9,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP2,09:00:00,4.0,Group Unidentified,15,12145
bw_2021_2_128,,12305,2021,9,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,10:52:00,4.0,Group Unidentified,3,12153
bw_2021_2_129,,12306,2021,9,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,10:05:00,4.0,Group Unidentified,2,12160
bw_2021_2_13,,12307,2021,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,11:40:00,5.0,Group Unidentified,2,12167
bw_2021_2_131,,12308,2021,9,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,13:35:00,3.0,Group Unidentified,1,12171
bw_2021_2_151,,12309,2021,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,10:25:00,4.0,Group Unidentified,5,12179
bw_2021_2_152,,12310,2021,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,09:50:00,4.0,Group Unidentified,2,12187
bw_2021_2_154,,12311,2021,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,09:37:00,4.0,Group Unidentified,15,12286
bw_2021_2_155,,12312,2021,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:17:00,4.0,Group Unidentified,1,12290
bw_2021_2_156,,12313,2021,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:15:00,4.0,Group Unidentified,1,12300
bw_2021_2_158,,12314,2021,9,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,10:31:00,3.0,Group Unidentified,4,12308
bw_2021_2_16,,12315,2021,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:55:00,4.0,Group Unidentified,1,12315
bw_2021_2_161,,12316,2021,9,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,11:44:00,4.0,Group Unidentified,3,12322
